,book_imbalance,mid_price,timestamp
131,-22.61185087962076,2539500.0,2022-05-19 00:02:34.818899
132,18.739728392101824,2539500.0,2022-05-19 00:02:35.982980
133,12.470449676271528,2539500.0,2022-05-19 00:02:37.131577
134,-54.88510533655062,2539500.0,2022-05-19 00:02:38.267687
135,-86.23232561675832,2539500.0,2022-05-19 00:02:39.415979
136,-64.14762972295284,2539500.0,2022-05-19 00:02:40.595569
137,-207.83411733992398,2539500.0,2022-05-19 00:02:41.742059
138,-550.0911234458908,2539500.0,2022-05-19 00:02:42.894612
139,-120.80274771526456,2541000.0,2022-05-19 00:02:44.041127
140,-614.6689859223552,2539500.0,2022-05-19 00:02:45.184541
141,-533.0623925314285,2539500.0,2022-05-19 00:02:46.368100
142,-120.80274771526456,2541000.0,2022-05-19 00:02:47.550947
143,-489.7381212939508,2539500.0,2022-05-19 00:02:48.700353
144,81.18772738613188,2538500.0,2022-05-19 00:02:49.845491
145,-16.622868094593287,2538500.0,2022-05-19 00:02:50.986262
146,-62.73393910937011,2538500.0,2022-05-19 00:02:52.293424
147,-482.90666001755744,2538500.0,2022-05-19 00:02:53.462280
148,-259.45497621875256,2537500.0,2022-05-19 00:02:59.661546
149,-248.9172092936933,2537500.0,2022-05-19 00:03:00.848130
150,-229.557593641337,2537500.0,2022-05-19 00:03:02.042532
151,-242.8609224986285,2537500.0,2022-05-19 00:03:03.232802
152,-247.03144308179617,2537500.0,2022-05-19 00:03:04.424995
153,-250.19832899048924,2537500.0,2022-05-19 00:03:05.576726
154,-240.5780855808407,2537500.0,2022-05-19 00:03:06.722928
155,-240.5780855808407,2537500.0,2022-05-19 00:03:07.872722
156,-230.32780251419172,2537500.0,2022-05-19 00:03:09.013987
157,-238.75994003005326,2537500.0,2022-05-19 00:03:10.199421
158,-232.46993081551045,2537500.0,2022-05-19 00:03:11.386189
159,-223.90286089666188,2537500.0,2022-05-19 00:03:12.534906
160,-255.4499622466974,2538000.0,2022-05-19 00:03:13.665749
161,-632.0549932140857,2538000.0,2022-05-19 00:03:14.811430
162,-172.25859148195013,2538000.0,2022-05-19 00:03:15.954488
163,-534.5440006116405,2538000.0,2022-05-19 00:03:17.134937
164,-191.05583164701238,2538000.0,2022-05-19 00:03:18.361376
165,-286.8856971063651,2538500.0,2022-05-19 00:03:19.542490
166,-431.2507689483464,2538500.0,2022-05-19 00:03:20.726666
167,-327.7802220513113,2538000.0,2022-05-19 00:03:21.915849
168,-120.80274771526456,2541000.0,2022-05-19 00:03:23.113115
169,-147.7927742889151,2537500.0,2022-05-19 00:03:24.308753
170,129.59704517154023,2537000.0,2022-05-19 00:03:25.497575
171,-275.9781556087546,2538000.0,2022-05-19 00:03:26.682853
172,-303.46706194244325,2538000.0,2022-05-19 00:03:27.871040
173,-78.38331878790632,2537500.0,2022-05-19 00:03:29.042875
174,-120.80274771526456,2541000.0,2022-05-19 00:03:30.187907
175,-166.3373170811683,2537500.0,2022-05-19 00:03:31.337270
176,-245.05354977492243,2538000.0,2022-05-19 00:03:32.482892
177,-245.05354977492243,2538000.0,2022-05-19 00:03:33.658061
178,-124.0547016444616,2538000.0,2022-05-19 00:03:34.844339
179,-120.80274771526456,2541000.0,2022-05-19 00:03:35.992997
180,-121.66305137751624,2538000.0,2022-05-19 00:03:37.140688
181,-120.80274771526456,2541000.0,2022-05-19 00:03:38.297210
182,-392.2553411559202,2538500.0,2022-05-19 00:03:39.444559
183,-328.35193203529343,2539500.0,2022-05-19 00:03:40.619180
184,-156.1548661054112,2539500.0,2022-05-19 00:03:41.803957
185,-262.24944471754134,2539500.0,2022-05-19 00:03:42.988382
186,-266.25970122544095,2539500.0,2022-05-19 00:03:44.188762
187,-152.5820443541743,2539500.0,2022-05-19 00:03:45.366926
188,-322.2323478530161,2538500.0,2022-05-19 00:03:46.545244
189,-269.95130579639226,2538500.0,2022-05-19 00:03:47.737281
190,-466.7493248414248,2538500.0,2022-05-19 00:03:48.885362
191,-467.9839976532385,2538500.0,2022-05-19 00:03:50.028176
192,-318.3872106820345,2538500.0,2022-05-19 00:03:51.191420
193,-120.80274771526456,2541000.0,2022-05-19 00:03:52.336662
194,-196.13609622279182,2538500.0,2022-05-19 00:03:53.507454
195,-203.01230104686692,2538500.0,2022-05-19 00:03:54.687619
196,-169.66300908196718,2538500.0,2022-05-19 00:03:55.828328
197,-203.93542079720646,2538500.0,2022-05-19 00:03:56.968702
198,-120.80274771526456,2541000.0,2022-05-19 00:03:58.108207
199,-219.11841271677986,2538500.0,2022-05-19 00:03:59.259544
200,-210.7720570974052,2538500.0,2022-05-19 00:04:00.436295
201,171.82757091196254,2537500.0,2022-05-19 00:04:01.587460
202,-120.80274771526456,2541000.0,2022-05-19 00:04:02.735132
203,109.33071848750114,2539500.0,2022-05-19 00:04:03.910843
204,123.56256158510223,2539500.0,2022-05-19 00:04:05.058965
205,114.01425566943362,2539500.0,2022-05-19 00:04:06.241760
206,51.53460258571431,2539500.0,2022-05-19 00:04:07.449204
207,33.83482844242826,2539500.0,2022-05-19 00:04:08.639481
208,-29.732114529702812,2539500.0,2022-05-19 00:04:09.823357
209,-28.72815016331151,2539500.0,2022-05-19 00:04:11.020062
210,-27.45911973528564,2538500.0,2022-05-19 00:04:12.172433
211,-48.81865321472287,2538000.0,2022-05-19 00:04:13.318272
212,-45.58277640957385,2538000.0,2022-05-19 00:04:14.459826
213,70.63093762472272,2538000.0,2022-05-19 00:04:15.617284
214,-19.006938038393855,2538000.0,2022-05-19 00:04:16.803428
215,-32.521734153386205,2538000.0,2022-05-19 00:04:18.006918
216,78.48082925518975,2537500.0,2022-05-19 00:04:19.155233
217,2.793493401724845,2537500.0,2022-05-19 00:04:20.293131
218,-99.38030115282163,2537500.0,2022-05-19 00:04:21.442215
219,-97.78860887372866,2537500.0,2022-05-19 00:04:22.585056
220,-120.80274771526456,2541000.0,2022-05-19 00:04:23.759671
221,-9.649892434943467,2537500.0,2022-05-19 00:04:24.943983
222,-120.80274771526456,2541000.0,2022-05-19 00:04:26.119841
223,152.20494507392868,2538500.0,2022-05-19 00:04:27.300903
224,-120.80274771526456,2541000.0,2022-05-19 00:04:28.478429
225,31.47266075760126,2538500.0,2022-05-19 00:04:29.620282
226,-211.76929271500558,2538500.0,2022-05-19 00:04:30.775421
227,-256.0549035719596,2538500.0,2022-05-19 00:04:31.918498
228,-81.93516143132001,2537500.0,2022-05-19 00:04:33.058037
229,85.91251948149875,2536500.0,2022-05-19 00:04:34.235268
230,-120.80274771526456,2541000.0,2022-05-19 00:04:35.385370
231,287.363222992979,2536500.0,2022-05-19 00:04:36.521361
232,285.0598271023482,2536500.0,2022-05-19 00:04:37.668800
233,-121.90699600754306,2538000.0,2022-05-19 00:04:38.813065
234,-27.457134207710624,2538000.0,2022-05-19 00:04:39.989383
235,-98.29979714658111,2538000.0,2022-05-19 00:04:41.203561
236,-84.29045850317925,2538000.0,2022-05-19 00:04:42.376898
237,-120.80274771526456,2541000.0,2022-05-19 00:04:43.565572
238,-99.45327632129192,2537500.0,2022-05-19 00:04:44.735038
239,-125.00360878836364,2537500.0,2022-05-19 00:04:45.912840
240,-160.73159073712304,2537500.0,2022-05-19 00:04:47.090611
241,-120.80274771526456,2541000.0,2022-05-19 00:04:48.288813
242,-120.80274771526456,2541000.0,2022-05-19 00:04:49.481041
243,224.98195445956662,2538000.0,2022-05-19 00:04:50.665802
244,109.35477172443643,2538500.0,2022-05-19 00:04:51.811558
245,363.8764333068393,2538000.0,2022-05-19 00:04:52.966223
246,222.70170804625377,2539000.0,2022-05-19 00:04:54.108974
247,219.45168545050547,2539000.0,2022-05-19 00:04:55.245403
